wb_name,wb_code,wb_income,wb_region,unit,year,id,totwealth,pk,nk,renew,for_tim,for_notim,mangroves,fisheries,pa,land,cropland,pasture,subsoil,ene,oil,gas,coal,min,hc,hc_m,hc_emp_m,hc_self_m,hc_f,hc_emp_f,hc_self_f,nfa,pop
Honduras,HND,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2015,HND.2015,2.75E+11,73949212414,48514937419,48039636176,7406987043,8540534507,131928616.8,266532857.1,11036057229,20657595923,13717989654,6939606269,475301242.3,0,0,0,0,475301242.3,1.67E+11,86409107190,72454575288,13954531902,80130011059,67189514021,12940497038,-13704599418,9112916
Honduras,HND,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2016,HND.2016,2.85E+11,75964609996,48372856357,47936282438,8121891291,8382051534,124829126.5,235659750.2,11863151668,19208699068,12647369013,6561330056,436573919.2,0,0,0,0,436573919.2,1.75E+11,94875997515,79678873578,15197123937,80320828279,67455133961,12865694317,-14576146704,9270795
Honduras,HND,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2017,HND.2017,2.83E+11,78383984983,45784597820,45421266640,8461408653,8214499427,117729636.2,235659750.2,9838514496,18553454677,12049758902,6503695775,363331179.5,0,0,0,0,363331179.5,1.74E+11,98320571473,82305842024,16014729449,75945534463,63575313571,12370220891,-15110240348,9429013
Honduras,HND,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2018,HND.2018,2.89E+11,81745219105,44835156820,44526209290,7848475007,8075500208,110630170.5,235659750.2,9786704588,18469239567,11975340347,6493899220,308947529.9,0,0,0,0,308947529.9,1.79E+11,1.01E+11,84562051783,16453733388,77890447172,65203433464,12687013709,-16356470000,9587522
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,1995,HRV.1995,4.16E+11,1.74E+11,20890097506,18440556826,2067205735,3780573866,0,121513614.7,1299503874,11171759737,8320887406,2850872331,2449540680,2447468836,1819971292,617921205.2,9576339.031,2071843.988,2.14E+11,1.12E+11,96091904990,15881874518,1.02E+11,87333452720,14434295349,7231653042,4620030
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,1996,HRV.1996,4.25E+11,1.76E+11,22927298904,20315625964,2071117734,5188420089,0,100180135.1,1752601006,11203307001,8396941932,2806365069,2611672940,2611672940,1977088113,629493374.5,5091452.154,0,2.3E+11,1.21E+11,1.04E+11,17118883947,1.1E+11,94009369161,15537677234,-4113615725,4557097
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,1997,HRV.1997,4.4E+11,1.8E+11,22344430604,21173220371,2165218694,6074209418,0,79949012.01,1635499082,11218344166,8639257541,2579086624,1171210233,1171210233,683974944,484074972.9,3160315.978,0,2.46E+11,1.29E+11,1.11E+11,17563487039,1.17E+11,1.01E+11,15984837891,-8379284288,4534920
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,1998,HRV.1998,4.55E+11,1.84E+11,22105535929,21045751061,2127237411,6170828782,0,83815084.43,1585450587,11078419197,8649976245,2428442952,1059784869,1059784869,612509711.6,444113811.6,3161345.354,0,2.58E+11,1.35E+11,1.17E+11,17884529566,1.23E+11,1.07E+11,16283023006,-9672398038,4532135
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,1999,HRV.1999,4.72E+11,1.88E+11,23550526884,21938032185,2286472228,6337768909,0,66967039.9,1652495050,11594328958,9110477800,2483851158,1612494699,1612494699,1074425554,535293791.9,2775352.873,0,2.7E+11,1.41E+11,1.22E+11,19134658997,1.29E+11,1.11E+11,17440076660,-9192176761,4512597
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2000,HRV.2000,4.79E+11,1.9E+11,28747902927,26645424857,2466995397,7090703621,0,41149164.06,5192976889,11853599787,9499641160,2353958627,2102478069,2102478069,1425715976,675412154.1,1349939.077,0,2.73E+11,1.43E+11,1.24E+11,18298538613,1.3E+11,1.13E+11,16656974935,-12863566991,4468302
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2001,HRV.2001,4.83E+11,1.93E+11,29491634227,27055953295,2503991333,7571530108,0,25013571.56,6145420110,10809998173,8503163692,2306834481,2435680932,2435680932,1433521900,1001577300,581732.3892,0,2.71E+11,1.42E+11,1.23E+11,18964144153,1.29E+11,1.12E+11,17262843841,-10207921961,4299642
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2002,HRV.2002,5.01E+11,1.98E+11,29260785710,26726575108,2427325877,7762150264,0,55831076.37,6532160120,9949107771,7678283948,2270823823,2534210601,2534210601,1311157243,1222737281,316077.0781,0,2.9E+11,1.52E+11,1.32E+11,19702522406,1.38E+11,1.2E+11,17899262079,-16097607606,4302174
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2003,HRV.2003,5.21E+11,2.04E+11,32737265901,29366422127,2421265269,9547404084,0,107226328.5,7374015990,9916510456,7663876686,2252633770,3370843774,3370843774,1874340302,1496499339,4132.877274,0,3.07E+11,1.61E+11,1.41E+11,19787082839,1.46E+11,1.28E+11,17947944611,-22318255083,4303399
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2004,HRV.2004,5.25E+11,2.11E+11,30680538944,27672779720,2345739513,9027611124,0,545994044.3,7095172105,8658262933,6443166059,2215096874,3007759224,3007759224,1687030007,1320729217,0,0,3.12E+11,1.64E+11,1.45E+11,19215964839,1.48E+11,1.31E+11,17361079298,-28369954077,4304600
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2005,HRV.2005,5.38E+11,2.17E+11,31560695928,28471050128,2207365315,9342016349,0,580167844.6,7586311131,8755189489,6407998056,2347191434,3089645800,3089645800,1779343743,1310302057,0,0,3.2E+11,1.68E+11,1.49E+11,18887610077,1.52E+11,1.35E+11,17115558418,-30948385381,4310145
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2006,HRV.2006,5.4E+11,2.25E+11,32335535196,29175707362,2324060793,9520425304,0,542867276.9,8102886435,8685467553,6303878905,2381588648,3159827835,3159827835,1821925743,1337902091,0,0,3.29E+11,1.73E+11,1.54E+11,18946864956,1.56E+11,1.39E+11,17150196466,-45991920821,4311159
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2007,HRV.2007,5.51E+11,2.33E+11,34729523693,31294008267,2520321319,9664862184,0,445617139.3,9569403586,9093804040,6654407029,2439397011,3435515426,3435515426,1949836303,1485679123,0,0,3.44E+11,1.8E+11,1.61E+11,18853282169,1.63E+11,1.46E+11,17074368106,-59748790673,4310217
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2008,HRV.2008,5.8E+11,2.41E+11,37496360168,33251955816,2705117101,10028496605,0,502425847.6,10558809559,9457106704,6891790704,2565316000,4244404352,4244404352,2429659329,1814745023,0,0,3.47E+11,1.82E+11,1.63E+11,18863805541,1.65E+11,1.48E+11,17131864638,-45358377674,4309705
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2009,HRV.2009,5.67E+11,2.47E+11,37529799704,33288575674,2782582273,8783053795,0,417324360.3,11585048530,9720566716,7099131997,2621434719,4241224030,4241065516,2014057753,2227007764,0,158513.5779,3.36E+11,1.76E+11,1.56E+11,20081972457,1.6E+11,1.41E+11,18208374902,-52711964381,4305181
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2010,HRV.2010,5.62E+11,2.5E+11,38710055100,34248390591,2917077275,8297462849,0,178313849.3,12704871492,10150665126,7516126731,2634538395,4461664509,4461173066,2041315265,2419857802,0,491442.5012,3.26E+11,1.72E+11,1.5E+11,21339457633,1.55E+11,1.36E+11,19258874399,-52912284879,4295427
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2011,HRV.2011,5.65E+11,2.52E+11,41147657109,36500000839,3130127605,8905204470,0,266194161.3,13849093357,10349381246,7618604721,2730776525,4647656270,4646660559,2333895955,2312764604,0,995711.097,3.2E+11,1.68E+11,1.48E+11,20447818565,1.52E+11,1.33E+11,18409685938,-47889417345,4280622
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2012,HRV.2012,5.3E+11,2.54E+11,43322683345,37716696050,3373310277,8937387155,0,101742556.6,14816704082,10487551980,7720757246,2766794734,5605987295,5604734848,2829411470,2775323378,0,1252447.227,2.84E+11,1.53E+11,1.45E+11,8050881474,1.31E+11,1.24E+11,6884698943,-51253312088,4267558
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2013,HRV.2013,5.03E+11,2.56E+11,37291470212,31688857617,3527180647,9284272765,0,411034740.7,8876732539,9589636926,6848389252,2741247674,5602612594,5601129187,2799705255,2801423933,0,1483407.009,2.6E+11,1.23E+11,1.17E+11,6537264543,1.37E+11,1.3E+11,7294524184,-50105962324,4255689
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2014,HRV.2014,5.38E+11,2.57E+11,38202867304,32530460839,3667702430,9555487913,0,454565141.6,9504413962,9348291393,6566341301,2781950092,5672406464,5670460938,3024603611,2645857327,0,1945525.84,2.86E+11,1.48E+11,1.41E+11,7586792193,1.38E+11,1.31E+11,7038734556,-43057029088,4238389
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2015,HRV.2015,5.57E+11,2.59E+11,37440974436,32571606934,3742371316,10027383693,0,176318501.8,9470239015,9155294408,6397236498,2758057910,4869367502,4866865571,2450431965,2416433606,0,2501931.259,3.03E+11,1.55E+11,1.47E+11,7937655120,1.48E+11,1.4E+11,7560993247,-42849178089,4203604
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2016,HRV.2016,5.79E+11,2.61E+11,35999070293,32108065834,3736939412,10636767669,0,110977753.4,9159770072,8463610927,5886582745,2577028182,3891004459,3888285342,1840040547,2048244795,0,2719117.255,3.21E+11,1.72E+11,1.64E+11,8821815996,1.49E+11,1.41E+11,7602149597,-39670042555,4174349
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2017,HRV.2017,5.88E+11,2.64E+11,36093378052,32718005195,3739950125,11275885688,0,105938157.4,9116623550,8479607675,6030005038,2449602637,3375372856,3371949215,1577804352,1794144863,0,3423641.344,3.29E+11,1.77E+11,1.68E+11,9030902719,1.52E+11,1.45E+11,7789466516,-41247460056,4124531
Croatia,HRV,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2018,HRV.2018,6.06E+11,2.7E+11,35591953406,32311381491,3706121644,11421861803,0,106628283.4,8983214973,8093554788,5783908681,2309646106,3280571915,3276600283,1557531812,1719068470,0,3971632.335,3.35E+11,1.8E+11,1.71E+11,9197152662,1.55E+11,1.47E+11,7937104447,-34324620000,4087843
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,1995,HTI.1995,79660446185,23839624067,14258507267,14258507267,257054647.8,339244669.4,338217089.5,170092374.5,43854940.69,13110043545,10634760649,2475282897,0,0,0,0,0,0,41246945989,27971241778,20807560294,7163681484,13275704211,9875679386,3400024825,315368862.2,7744503
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,1996,HTI.1996,82402608983,24891732462,14639436210,14639436210,258225550.6,351318348.7,349802562.9,117676493.4,43894263.45,13518518991,11048856817,2469662174,0,0,0,0,0,0,42742112402,29001399967,21615702416,7385697551,13740712435,10241407356,3499305078,129327908.9,7887304
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,1997,HTI.1997,84025090458,26046071419,13874869320,13874869320,244784359.7,349717188.1,361388036.3,105768516.7,40938382.78,12772272836,10476186115,2296086722,0,0,0,0,0,0,44098555878,29925455613,22215218794,7710236820,14173100265,10521427892,3651672373,5593841.421,8030726
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,1998,HTI.1998,84065698420,27142936843,12775297693,12775297693,223967543.8,369645502.1,372973509.8,112323738.8,35830836.07,11660556563,9657253344,2003303219,0,0,0,0,0,0,46232941665,31416025414,23562131765,7853893648,14816916251,11112740344,3704175907,-2085477781,8174680
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,1999,HTI.1999,85320120678,28586890268,11484422251,11484422251,205116631.4,361893085.3,384558983.2,134802275.8,32430121.99,10365621154,8558135886,1807485267,0,0,0,0,0,0,47306137720,32181758574,24290750668,7891007907,15124379146,11415862250,3708516896,-2057329562,8319057
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2000,HTI.2000,87041271635,30353245937,10974758068,10974758068,180007071.1,361480030.2,396144432.1,163600864,33281816.25,9840243854,7991086338,1849157516,0,0,0,0,0,0,47946440986,32646620585,25015024912,7631595674,15299820401,11723277375,3576543026,-2233173356,8463806
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2001,HTI.2001,88019689397,32073101246,10354072413,10354072413,168774217.7,340060642.9,407729905.5,164736074.9,34923750.02,9237847822,7297463489,1940384333,0,0,0,0,0,0,48263237996,32902010550,25342711783,7559298767,15361227446,11831956567,3529270879,-2670722257,8608819
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2002,HTI.2002,79418982980,33829110400,10084129932,10084129932,155106531.5,349163268.2,419315378.9,159943963.8,36471218.27,8964129571,6937766982,2026362590,0,0,0,0,0,0,38392329656,27392636683,21147164971,6245471712,10999692972,8491782832,2507910140,-2886587009,8754150
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2003,HTI.2003,81237483546,35633785888,10267870123,10267870123,157487074.8,355885299.2,430900852.4,236501961.1,39377937.52,9047716998,6859855357,2187861641,0,0,0,0,0,0,38873385622,27722294229,21068312848,6653981381,11151091393,8474575738,2676515655,-3537558088,8900104
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2004,HTI.2004,81752260901,37345300924,10212135645,10212135645,158733430.4,315621106.6,442486325.8,259047890.5,41991325.71,8994255566,6661192522,2333063044,0,0,0,0,0,0,37104766854,26397772894,19827793379,6569979515,10706993960,8042196014,2664797946,-2909942522,9047077
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2005,HTI.2005,84564353171,39069635387,10143153608,10143153608,155352960,274747319.9,454071799.2,217573060.5,42376252.21,8999032216,6644582427,2354449789,0,0,0,0,0,0,37648208223,26835338184,20341885231,6493452953,10812870039,8196437095,2616432944,-2296644047,9195288
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2006,HTI.2006,87536402855,40823739276,10178288695,10178288695,156937099.1,319861012.6,465657272.7,166809319.9,41428057.88,9027595933,6725828384,2301767548,0,0,0,0,0,0,38496658825,27422511144,20902927694,6519583450,11074147681,8441316954,2632830727,-1962283941,9344785
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2007,HTI.2007,91227969598,42628333698,10308135697,10308135697,154469795.4,356674509.6,477242721.6,99591562.88,40566473.69,9179590634,6925693215,2253897418,0,0,0,0,0,0,40050194392,28510009319,21924096745,6585912574,11540185073,8874361673,2665823400,-1758694189,9495328
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2008,HTI.2008,94270331160,44482662940,10404946790,10404946790,144950060.3,488083879.5,488828195,36210153.31,38610461.75,9208264040,7063043810,2145220231,0,0,0,0,0,0,41158280170,27829046255,21190814653,6638231602,13329233915,10149730708,3179503206,-1775558741,9646580
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2009,HTI.2009,99787907185,46398346622,10682072833,10682072833,141325882.9,535147290.9,500413668.4,57293898.64,38045516.47,9409846576,7296015041,2113831535,0,0,0,0,0,0,43604473160,29499159296,22828475549,6670683748,14105313863,10915660660,3189653203,-896985430.1,9798046
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2010,HTI.2010,1.03E+11,48129434528,11575369089,11575369089,168033152.8,498886874.2,511999141.9,76465443.82,38891735.8,10281092740,8120244756,2160847984,0,0,0,0,0,0,41937287177,28378898275,21842909968,6535988307,13558388902,10435782955,3122605947,970233599.8,9949322
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2011,HTI.2011,1.08E+11,50064577913,12861956997,12861956997,177071474.8,529575151,638688810.4,42503806.23,40878753.76,11433239001,9161991116,2271247884,0,0,0,0,0,0,43931226451,29736291685,22761617861,6974673824,14194934767,10865500115,3329434652,1041237978,10100320
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2012,HTI.2012,1.12E+11,52134941459,13777957877,13777957877,187663637.1,283738878.3,765378479,68005662.59,42441565.58,12430729655,10072651016,2358078639,0,0,0,0,0,0,45381731229,30711317439,23571555491,7139761948,14670413790,11259838443,3410575347,616489542.6,10250930
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2013,HTI.2013,1.16E+11,54346808063,14591936100,14591936100,204721285.5,304540315,892068123.1,117201523.5,43668185.94,13029736667,10603506271,2426230396,0,0,0,0,0,0,47538433757,32159316876,24812333918,7346982958,15379116881,11865668195,3513448686,-636412710.4,10400673
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2014,HTI.2014,1.2E+11,56591125330,15204092728,15204092728,236452755.8,311118767.4,1018757792,37063900.68,45012513.12,13555686999,11054764985,2500922014,0,0,0,0,0,0,48822730552,33033816258,25485373563,7548442695,15788914294,12181044291,3607870003,-1064280429,10549008
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2015,HTI.2015,1.22E+11,58916160044,15112809758,15112809758,231489600,320456299.7,1145447460,60177617.39,41325453,13313913328,10823264639,2490648689,0,0,0,0,0,0,49580808908,33558914201,26051010961,7507903240,16021894707,12437427270,3584467437,-1339319649,10695542
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2016,HTI.2016,1.25E+11,61246288292,14852718920,14852718920,257412482.2,307857027.2,1272137129,60558765.14,37393527.66,12917359989,10455011369,2462348620,0,0,0,0,0,0,49998461782,33839510665,26187449483,7652061181,16158951117,12504959669,3653991448,-1252154625,10839970
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2017,HTI.2017,1.28E+11,63576429519,15064407673,15064407673,272129235.9,286321493.5,1398826797,60558765.14,278503018.1,12768068363,10230256825,2537811538,0,0,0,0,0,0,50721096266,34332969952,26560321483,7772648469,16388126315,12678014865,3710111449,-1657580088,10982366
Haiti,HTI,Low income,Latin America & Caribbean,constant year 2018 USD,2018,HTI.2018,1.3E+11,66241102581,14557958955,14557958955,259738066.4,309395030.6,1525516441,59987456.04,278679459,12124642501,9586854237,2537788264,0,0,0,0,0,0,51125700569,34618593437,26781282605,7837310831,16507107133,12770059590,3737047542,-1745340000,11123176
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,1995,HUN.1995,1.06E+12,5.17E+11,57929826223,52400465931,4942906853,7726466864,0,0,3727689055,36003403159,26850631734,9152771426,5529360292,4399399500,1266088092,2305173295,828138112.5,1129960793,5.38E+11,2.73E+11,2.22E+11,51247305928,2.65E+11,2.15E+11,49808730429,-48985106383,10328965
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,1996,HUN.1996,1.06E+12,5.25E+11,53972583496,49402358144,4245787147,8650402625,0,0,3585649974,32920518397,24799016274,8121502124,4570225352,3839889890,1363832155,2047921056,428136678.9,730335462,5.32E+11,2.7E+11,2.2E+11,50123330622,2.62E+11,2.13E+11,48482824973,-47662415085,10311238
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,1997,HUN.1997,1.07E+12,5.34E+11,52804830092,48671922158,3699197956,9020204454,0,0,3712357745,32240162003,24723329966,7516832038,4132907933,3711731123,1370769108,2110879347,230082668.5,421176810.1,5.34E+11,2.72E+11,2.27E+11,44519325245,2.62E+11,2.19E+11,42961591741,-54195085085,10290486
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,1998,HUN.1998,1.08E+12,5.46E+11,51861449325,48292310142,3306215505,8881313785,0,0,3877837223,32226943630,24841893624,7385050006,3569139183,3335202016,1211416221,1865042868,258742927.1,233937166.8,5.46E+11,2.77E+11,2.35E+11,42075228303,2.68E+11,2.28E+11,40728760710,-60087481984,10266570
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,1999,HUN.1999,1.1E+12,5.59E+11,51644478212,48129853173,3360938581,8872148329,0,0,4005474568,31891291695,24697905592,7193386103,3514625039,3367321567,1469111447,1651508355,246701764.9,147303472.3,5.55E+11,2.82E+11,2.39E+11,43370590510,2.73E+11,2.31E+11,41966954905,-69136867523,10237530
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,2000,HUN.2000,1.15E+12,5.72E+11,53374579030,49518707720,3530557695,9409530053,0,0,4421009215,32157610757,25072477988,7085132770,3855871310,3744014678,1626753331,1881848675,235412672.3,111856631.9,5.95E+11,3.03E+11,2.59E+11,44240944286,2.92E+11,2.49E+11,42560043725,-73355153604,10210971
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,2001,HUN.2001,1.19E+12,5.84E+11,50197654388,45499324067,3629450502,9482964030,0,0,4100826824,28286082711,21132444628,7153638083,4698330321,4651207941,1667655730,2490562046,492990164.6,47122379.32,6.27E+11,3.2E+11,2.73E+11,46876276597,3.07E+11,2.62E+11,44973497688,-72277220730,10187576
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,2002,HUN.2002,1.19E+12,5.97E+11,47522808266,43614370006,3505581478,7943736649,0,0,4397213523,27767838356,20681932034,7085906322,3908438260,3888114962,1722133193,1614743522,551238247.5,20323298.21,6.33E+11,3.23E+11,2.79E+11,44295783011,3.1E+11,2.68E+11,42478506053,-82884385397,10158608
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,2003,HUN.2003,1.23E+12,6.09E+11,47839593039,43633199842,3471305154,7494182795,0,0,4830092508,27837619386,21034821540,6802797845,4206393197,4198003157,1785619211,1825140901,587243044.9,8390040.023,6.73E+11,3.44E+11,3E+11,44211368665,3.29E+11,2.87E+11,42340805487,-95669199897,10129552
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,2004,HUN.2004,1.25E+12,6.23E+11,43636315798,38594803329,3235790367,6808814924,0,0,4405493184,24144704853,17811704359,6333000494,5041512470,5020569897,1977277632,1971916140,1071376124,20942572.41,7E+11,3.58E+11,3.13E+11,45027778932,3.42E+11,2.99E+11,43062613912,-1.19E+11,10107146
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,2005,HUN.2005,1.3E+12,6.37E+11,43759974458,38576747494,2855731988,7312587002,0,0,4732097271,23676331234,17857793601,5818537632,5183226964,5150999087,2044596754,1888390752,1218011580,32227877.05,7.36E+11,3.76E+11,3.29E+11,47240137424,3.6E+11,3.15E+11,45186795706,-1.14E+11,10087065
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,2006,HUN.2006,1.4E+12,6.5E+11,44319955983,39015724664,2790920802,7571775742,0,0,5147522500,23505505620,18160295688,5345209932,5304231319,5229438123,2332826700,1748759369,1147852054,74793195.98,8.55E+11,4.27E+11,3.78E+11,48748267573,4.28E+11,3.79E+11,48944374977,-1.44E+11,10071370
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,2007,HUN.2007,1.44E+12,6.63E+11,45087790024,42348079189,2861601209,7333984832,0,0,6286707930,25865785218,20851504501,5014280716,2739710835,2617781406,649172715.5,576021911.9,1392586778,121929429.6,8.66E+11,4.62E+11,4.11E+11,51026988560,4.04E+11,3.59E+11,44646193785,-1.29E+11,10055780
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,2008,HUN.2008,1.46E+12,6.76E+11,46391954276,42694203069,2902827917,8099857476,0,0,6509768000,25181749676,20344292339,4837457336,3697751207,3555764461,735426726.1,639614405.2,2180723329,141986745.9,8.58E+11,4.64E+11,4.13E+11,51550671377,3.94E+11,3.5E+11,43716101522,-1.25E+11,10038188
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,2009,HUN.2009,1.34E+12,6.84E+11,47107402838,43646995493,2964679904,8387730396,0,0,6979236554,25315348640,20654674768,4660673872,3460407345,3319446949,734846091.3,659497678.3,1925103179,140960396.1,7.64E+11,4.06E+11,3.64E+11,42794771902,3.58E+11,3.2E+11,37690548804,-1.54E+11,10022650
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,2010,HUN.2010,1.36E+12,6.88E+11,49570100713,45567249796,3087002076,8130785551,0,0,8072455142,26277007027,21746178475,4530828552,4002850917,3864996556,998807820.3,731576546.5,2134612189,137854361.3,7.62E+11,4.22E+11,3.79E+11,42946915193,3.39E+11,3.05E+11,34491945453,-1.35E+11,10000023
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,2011,HUN.2011,1.41E+12,6.92E+11,51635906805,47122001920,3286767988,8319072195,0,0,8651245568,26864916169,22181959024,4682957144,4513904885,4408219184,1113074504,803155008.4,2491989671,105685701.5,7.81E+11,4.34E+11,3.89E+11,45333063458,3.47E+11,3.11E+11,36270001475,-1.13E+11,9971727
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,2012,HUN.2012,1.41E+12,6.95E+11,54558035395,49677541461,3446406529,7942081322,0,0,9733620633,28555432978,23824132786,4731300192,4880493934,4814811439,1389433101,1013664062,2411714277,65682494.79,7.78E+11,4.33E+11,3.89E+11,43527875843,3.46E+11,3.11E+11,34771040561,-1.2E+11,9920362
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,2013,HUN.2013,1.46E+12,7E+11,52173721499,48082478797,3602926770,8121631938,0,0,9591814645,26766105444,22055818198,4710287245,4091242702,4042314573,1260348397,1138233921,1643732255,48928129.28,8.16E+11,4.69E+11,4.23E+11,45683773825,3.48E+11,3.14E+11,33896521917,-1.11E+11,9893082
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,2014,HUN.2014,1.5E+12,7.1E+11,53494832291,49561838218,3731914743,8649121169,0,0,10044370863,27136431444,22155707346,4980724098,3932994073,3895195974,1331239224,1064774334,1499182415,37798099.45,8.36E+11,4.62E+11,4.16E+11,46031258708,3.75E+11,3.37E+11,37385836930,-97980638620,9866468
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,2015,HUN.2015,1.55E+12,7.2E+11,56114954988,52901949098,3795347754,9127294660,0,0,10918353813,29060952871,24056853933,5004098938,3213005890,3191569513,947567079.8,1110086254,1133916179,21436376.49,8.69E+11,4.57E+11,4.12E+11,45797436777,4.12E+11,3.71E+11,41231954558,-93307036278,9843028
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,2016,HUN.2016,1.6E+12,7.24E+11,54438706040,52091416985,3720373511,9562796990,0,0,10641754860,28166491624,23405870869,4760620755,2347289055,2335738618,891205679.7,820792102.1,623740836.5,11550436.75,9.05E+11,4.95E+11,4.45E+11,50256179310,4.1E+11,3.68E+11,41612815482,-82221853879,9814023
Hungary,HUN,High income: OECD,Europe & Central Asia,constant year 2018 USD,2017,HUN.2017,1.64E+12,7.34E+11,56054978712,54277969992,3733370929,9964689985,0,0,11253448848,29326460231,24618329758,4708130473,1777008720,1771364147,666504556.7,623094707.6,481764882.6,5644572.745,9.33E+11,5.11E+11,4.61E+11,50157195169,4.22E+11,3.81E+11,41450722578,-87575640377,9787966
